Date,Price,Open,High,Low,Vol.,Change %
05-Sep-12,1690.8,1690.4,1693.3,1690.4,0.08K,-0.12%
04-Sep-12,1692.9,1689.1,1698,1687.7,0.04K,0.49%
31-Aug-12,1684.6,1658.6,1690,1646.2,0.06K,1.88%
30-Aug-12,1653.5,1655.4,1662,1650.7,0.42K,-0.38%
29-Aug-12,1659.8,1667.2,1667.3,1665.2,0.04K,-0.40%
28-Aug-12,1666.5,1659.9,1671,1659.2,0.05K,-0.35%
27-Aug-12,1672.4,1674.9,1675.4,1663.9,0.04K,0.16%
24-Aug-12,1669.8,1665.8,1669.6,1662.2,0.02K,0.01%
23-Aug-12,1669.6,1659.9,1672.7,1658,0.14K,1.97%
22-Aug-12,1637.4,1638.4,1653.1,1635,0.04K,-0.15%
21-Aug-12,1639.9,1620,1639,1620,0.26K,1.22%
20-Aug-12,1620.1,1614,1621.4,1611.6,0.07K,0.24%
17-Aug-12,1616.3,1617.8,1617.8,1611.4,0.25K,0.01%
16-Aug-12,1616.1,1600.2,1615.7,1600.2,0.20K,0.77%
15-Aug-12,1603.7,1593.8,1604.6,1592,0.28K,0.27%
14-Aug-12,1599.4,1612.8,1615.6,1591.2,0.91K,-0.63%
13-Aug-12,1609.6,1622,1623.7,1607.3,0.40K,-0.62%
10-Aug-12,1619.7,1615.8,1624.1,1605,1.22K,0.16%
09-Aug-12,1617.1,1612.8,1617.1,1610.1,0.43K,0.26%
08-Aug-12,1612.9,1610.2,1614.8,1603,0.34K,0.20%
07-Aug-12,1609.7,1610.8,1615.7,1609,0.45K,-0.20%
06-Aug-12,1612.9,1604.7,1614.1,1603.2,0.66K,0.43%
03-Aug-12,1606,1589.3,1605.7,1585.1,0.68K,1.17%
02-Aug-12,1587.4,1600,1615,1583.1,0.93K,-1.02%
01-Aug-12,1603.7,1613.4,1617.6,1592,3.53K,-0.42%
31-Jul-12,1610.5,1621.1,1627.5,1610,6.28K,-0.57%
30-Jul-12,1619.7,1622.9,1625.8,1613.1,52.89K,0.11%
27-Jul-12,1617.9,1613.4,1613.4,1613.4,0.06K,0.18%
26-Jul-12,1615,1614.9,1614.9,1614.1,0.01K,0.44%
25-Jul-12,1608,1583.7,1603.9,1583.3,0.01K,2.03%
24-Jul-12,1576,1574,1581.9,1574,0.01K,-0.07%
23-Jul-12,1577.1,1571.7,1572,1569.8,0.00K,-0.34%
20-Jul-12,1582.5,1583.9,1584.4,1576.1,0.01K,0.15%
19-Jul-12,1580.1,1580,1586.9,1578.4,0.06K,0.62%
18-Jul-12,1570.4,1581.2,1583.7,1569.9,0.03K,-1.18%
17-Jul-12,1589.1,1596,1596,1576.3,0.03K,-0.13%
16-Jul-12,1591.2,1586.2,1589.7,1585.8,0.01K,-0.03%
13-Jul-12,1591.6,1567.8,1594.1,1567.8,0.03K,1.71%
12-Jul-12,1564.9,1569.3,1574.7,1557.2,0.04K,-0.65%
11-Jul-12,1575.2,1577.4,1579.5,1575.3,0.01K,-0.26%
10-Jul-12,1579.3,1599.2,1599.8,1567.6,0.01K,-0.59%
09-Jul-12,1588.6,1582.1,1582.1,1580.9,0.01K,0.65%
06-Jul-12,1578.4,1592.3,1593.8,1587,0.02K,-1.90%
05-Jul-12,1608.9,1618.5,1619.2,1598,0.03K,-0.76%
03-Jul-12,1621.3,1603.8,1624,1603.8,0.04K,1.51%
02-Jul-12,1597.2,1597.1,1598.3,1589.7,0.04K,-0.39%
29-Jun-12,1603.5,1562.6,1600.4,1561.9,0.06K,3.47%
28-Jun-12,1549.7,1573.7,1573.7,1548.4,0.13K,-1.76%
27-Jun-12,1577.5,1567,1571.6,1563,0.05K,0.22%
26-Jun-12,1574,1583.5,1583.5,1567.7,0.10K,-0.85%
25-Jun-12,1587.5,1574.9,1587.3,1571,0.03K,1.37%
22-Jun-12,1566,1565.5,1569.3,1560,0.02K,0.10%
21-Jun-12,1564.5,1603.2,1603.3,1565.5,0.03K,-3.11%
20-Jun-12,1614.8,1618.3,1618.3,1598.6,0.14K,-0.46%
19-Jun-12,1622.2,1629.8,1630.7,1622,0.03K,-0.22%
18-Jun-12,1625.7,1622.6,1627.6,1615,0.25K,-0.08%
15-Jun-12,1627,1624.3,1630,1621.5,1.02K,0.53%
14-Jun-12,1618.4,1621.2,1626.4,1610.1,0.49K,0.02%
13-Jun-12,1618.1,1608.2,1622.4,1608.2,0.66K,0.33%
12-Jun-12,1612.7,1594.1,1612.8,1588.5,0.52K,1.08%
11-Jun-12,1595.5,1608,1608,1583,0.13K,0.34%
08-Jun-12,1590.1,1589.9,1593.9,1566.5,0.16K,0.22%
07-Jun-12,1586.6,1622.6,1627.2,1581.9,1.20K,-2.83%
06-Jun-12,1632.8,1619.7,1639.7,1616.5,0.42K,1.09%
05-Jun-12,1615.2,1619.3,1622.7,1612.9,0.60K,0.19%
04-Jun-12,1612.2,1623,1627.9,1609,2.13K,-0.51%
01-Jun-12,1620.5,1560,1630,1545.5,2.82K,3.71%
31-May-12,1562.6,1562.7,1572.6,1551.8,5.90K,-0.05%
30-May-12,1563.4,1553.9,1569,1530.4,79.89K,0.96%
29-May-12,1548.6,1574.7,1582.5,1574.7,0.01K,-1.29%
25-May-12,1568.8,1558.2,1568,1557.3,0.01K,0.74%
24-May-12,1557.3,1559,1569.4,1551.5,0.02K,0.59%
23-May-12,1548.1,1538.2,1538.2,1534.4,0.01K,-1.79%
22-May-12,1576.3,1575.7,1591.1,1568.4,0.03K,-0.76%
21-May-12,1588.4,1591.9,1594.1,1591.9,0.03K,-0.20%
18-May-12,1591.6,1573.7,1590.8,1568.2,0.03K,1.09%
17-May-12,1574.5,1546.9,1579,1546.9,0.05K,2.49%
16-May-12,1536.2,1541.4,1541.4,1528.5,0.03K,-1.32%
15-May-12,1556.8,1555.4,1558.3,1542.4,0.03K,-0.24%
14-May-12,1560.6,1563,1563.1,1555.5,0.01K,-1.45%
11-May-12,1583.6,1586.1,1589.6,1586.1,0.01K,-0.72%
10-May-12,1595.1,1594.2,1594.4,1592.4,0.01K,0.09%
09-May-12,1593.7,1595.3,1595.3,1586.3,0.03K,-0.64%
08-May-12,1604,1636.7,1636.7,1596,0.15K,-2.11%
07-May-12,1638.6,1637.9,1640,1632.6,0.02K,-0.37%
04-May-12,1644.7,1635.7,1645.6,1629.4,0.07K,0.64%
03-May-12,1634.2,1651.2,1652.2,1631.3,0.08K,-1.16%
02-May-12,1653.4,1659.2,1659.2,1648.3,0.05K,-0.50%
01-May-12,1661.7,1665,1670.5,1661.7,0.03K,-0.10%
30-Apr-12,1663.4,1663,1665.7,1653,0.04K,-0.04%
27-Apr-12,1664,1654.5,1666.9,1654,0.24K,0.27%
26-Apr-12,1659.6,1658.3,1658.7,1658.3,0.09K,1.11%
25-Apr-12,1641.4,1641.3,1643.8,1626.9,0.08K,-0.10%
24-Apr-12,1643,1634.4,1648.6,1634.4,0.12K,0.68%
23-Apr-12,1631.9,1642.4,1642.4,1625.1,0.23K,-0.62%
20-Apr-12,1642.1,1641.7,1645.6,1640.9,0.05K,0.09%
19-Apr-12,1640.6,1642.1,1653.1,1632,0.08K,0.11%
18-Apr-12,1638.8,1653.2,1653.3,1638.1,0.27K,-0.70%
17-Apr-12,1650.3,1652,1653,1637,0.07K,0.10%
16-Apr-12,1648.7,1650.8,1656.8,1641.2,0.72K,-0.63%
13-Apr-12,1659.1,1673.3,1674.8,1650,0.22K,-1.21%
12-Apr-12,1679.5,1660,1680.1,1650,1.31K,1.24%
11-Apr-12,1659,1654.8,1659.7,1654.7,0.43K,-0.03%
10-Apr-12,1659.5,1649,1661.7,1636.2,0.35K,1.04%
09-Apr-12,1642.5,1645.3,1646.4,1636.5,0.16K,0.86%
05-Apr-12,1628.5,1620.8,1633.2,1620.4,0.29K,1.00%
04-Apr-12,1612.3,1646.5,1647,1613,1.12K,-3.46%
03-Apr-12,1670,1677.6,1679.5,1638.7,1.17K,-0.45%
02-Apr-12,1677.5,1670.4,1682.8,1662,2.53K,0.49%
30-Mar-12,1669.3,1660.6,1670,1659,9.83K,1.03%
29-Mar-12,1652.2,1661.8,1664.5,1644.3,47.34K,-0.34%
28-Mar-12,1657.9,1670.1,1670.1,1665,0.02K,-1.60%
27-Mar-12,1684.8,1687.8,1690.8,1684.4,0.10K,-0.04%
26-Mar-12,1685.5,1665,1692.9,1657.8,0.08K,1.40%
23-Mar-12,1662.3,1652.5,1665.1,1646.3,0.08K,1.22%
22-Mar-12,1642.3,1648,1649.4,1633.8,0.32K,-0.47%
21-Mar-12,1650,1657.8,1660,1646.1,0.55K,0.20%
20-Mar-12,1646.7,1648.1,1652.3,1642,0.25K,-1.21%
19-Mar-12,1666.9,1661.2,1668,1652.1,0.46K,0.69%
16-Mar-12,1655.5,1660,1663.4,1641.3,0.32K,-0.22%
15-Mar-12,1659.1,1646.3,1660.2,1640,0.41K,1.01%
14-Mar-12,1642.5,1676.9,1681,1637.4,0.20K,-3.02%
13-Mar-12,1693.7,1698.4,1701.7,1685.1,0.05K,-0.32%
12-Mar-12,1699.2,1708.1,1708.1,1694.9,0.10K,-0.68%
09-Mar-12,1710.9,1698.8,1706,1680.7,0.07K,0.75%
08-Mar-12,1698.1,1686.4,1702.4,1686.4,0.30K,0.88%
07-Mar-12,1683.3,1676,1684,1673.1,0.04K,0.71%
06-Mar-12,1671.4,1708.7,1708.7,1666,0.18K,-1.86%
05-Mar-12,1703,1705.5,1709.5,1695.4,0.42K,-0.34%
02-Mar-12,1708.8,1723,1723,1705.2,0.14K,-0.71%
01-Mar-12,1721.1,1698.6,1724.6,1698.6,0.21K,0.66%
29-Feb-12,1709.9,1789.9,1790.4,1669,0.36K,-4.31%
28-Feb-12,1787,1767.9,1789.4,1767.9,0.31K,0.76%
27-Feb-12,1773.6,1773.6,1775.6,1768.1,0.15K,-0.08%
24-Feb-12,1775.1,1778.5,1780.7,1771.3,0.13K,-0.55%
23-Feb-12,1784.9,1774,1786,1773,0.30K,0.84%
22-Feb-12,1770,1758.7,1781.9,1750,0.16K,0.73%
21-Feb-12,1757.1,1736.1,1760,1733.6,0.12K,1.89%
17-Feb-12,1724.5,1733.6,1735.1,1718.8,0.08K,-0.13%
16-Feb-12,1726.8,1718.4,1728.4,1707,0.04K,0.03%
15-Feb-12,1726.3,1723.6,1737,1723.6,0.11K,0.61%
14-Feb-12,1715.9,1720,1724.9,1715,0.09K,-0.41%
13-Feb-12,1723,1725,1733,1718.4,0.10K,-0.02%
10-Feb-12,1723.3,1732.7,1734.4,1706.4,0.25K,-0.90%
09-Feb-12,1739,1731.4,1749.7,1726.1,0.12K,0.56%
08-Feb-12,1729.3,1744,1751.5,1728.2,0.96K,-0.98%
07-Feb-12,1746.4,1722,1748,1713.2,0.27K,1.37%
06-Feb-12,1722.8,1728,1738.3,1713.3,0.73K,-0.87%
03-Feb-12,1737.9,1758.7,1761.3,1724.5,0.54K,-1.08%
02-Feb-12,1756.8,1745.1,1761.1,1742.9,2.06K,0.56%
01-Feb-12,1747.1,1738.2,1751.1,1734,2.03K,0.54%
31-Jan-12,1737.8,1731.7,1747.7,1725,7.54K,0.39%
30-Jan-12,1731,1737.2,1739.9,1715.7,53.43K,-0.05%
27-Jan-12,1731.8,1727,1734.1,1724.4,0.01K,0.32%
26-Jan-12,1726.3,1729,1729,1721,0.02K,1.56%
25-Jan-12,1699.8,1673,1706.2,1658.3,0.24K,2.14%
24-Jan-12,1664.2,1666.9,1668.2,1664.4,0.01K,-0.82%
23-Jan-12,1678,1676.9,1680,1669.9,0.01K,0.86%
20-Jan-12,1663.7,1652.8,1664.3,1652.8,0.01K,0.58%
19-Jan-12,1654.1,1663,1664.4,1653.5,0.06K,-0.33%
18-Jan-12,1659.5,1654,1660.3,1654,0.01K,0.26%
17-Jan-12,1655.2,1643.7,1657.8,1642.1,0.02K,1.52%
13-Jan-12,1630.4,1638.9,1643.4,1632.4,0.37K,-1.03%
12-Jan-12,1647.3,1645.2,1656.1,1645.2,0.08K,0.49%
11-Jan-12,1639.2,1634.8,1645.4,1633.8,0.07K,0.50%
10-Jan-12,1631,1619.9,1639,1619.9,0.05K,1.46%
09-Jan-12,1607.5,1614.3,1620.1,1607.8,0.01K,-0.53%
06-Jan-12,1616.1,1622.5,1627.8,1618.6,0.02K,-0.20%
05-Jan-12,1619.4,1610.8,1624.1,1597.8,0.36K,0.47%
04-Jan-12,1611.9,1596.6,1618.6,1594.5,0.17K,0.76%
03-Jan-12,1599.7,1568.9,1604.3,1566,0.23K,2.17%
30-Dec-11,1565.8,1549.4,1579.5,1547.9,0.29K,1.68%
29-Dec-11,1539.9,1559.3,1559.3,1525,0.87K,-1.47%
28-Dec-11,1562.9,1584.9,1588.6,1561.3,0.05K,-1.96%
27-Dec-11,1594.2,1599,1599,1592.6,0.05K,-0.65%
23-Dec-11,1604.7,1612,1612.8,1605.8,0.06K,-0.26%
22-Dec-11,1608.9,1608.8,1610,1601.9,0.60K,-0.19%
21-Dec-11,1611.9,1615.6,1635,1608.3,0.04K,-0.23%
20-Dec-11,1615.6,1596.4,1617,1596.4,0.22K,1.33%
19-Dec-11,1594.4,1596.4,1603.4,1589.7,0.09K,-0.08%
16-Dec-11,1595.6,1587.4,1595.9,1586,0.06K,1.33%
15-Dec-11,1574.6,1571.4,1592.8,1565.6,0.59K,-0.61%
14-Dec-11,1584.3,1636.5,1639.5,1565.8,0.89K,-4.55%
13-Dec-11,1659.9,1654.7,1671.8,1628,0.27K,-0.26%
12-Dec-11,1664.2,1707.5,1708.2,1658.5,0.89K,-2.84%
09-Dec-11,1712.8,1713.3,1720.7,1705.7,0.57K,0.18%
08-Dec-11,1709.8,1742,1752.3,1705.4,0.94K,-1.79%
07-Dec-11,1740.9,1730.6,1741.9,1720,0.30K,0.75%
06-Dec-11,1727.9,1722.1,1731.8,1703,0.65K,-0.16%
05-Dec-11,1730.7,1748.9,1752.6,1718.7,0.76K,-0.93%
02-Dec-11,1747,1744.8,1762.9,1741.6,1.07K,0.67%
01-Dec-11,1735.3,1747,1753.3,1734.5,1.35K,-0.58%
30-Nov-11,1745.5,1714,1749.2,1699.9,15.46K,1.87%
29-Nov-11,1713.4,1711.3,1718.4,1704,64.79K,0.15%
28-Nov-11,1710.8,1710.8,1710.8,1710.8,-,1.50%
25-Nov-11,1685.5,1690.1,1693.5,1675.3,0.03K,-0.60%
23-Nov-11,1695.7,1691.2,1700,1681.6,0.03K,-0.38%
22-Nov-11,1702.2,1675.4,1679.8,1675.4,0.01K,1.42%
21-Nov-11,1678.3,1704.6,1704.6,1674.4,0.01K,-2.69%
18-Nov-11,1724.7,1725,1736,1719,0.01K,0.28%
17-Nov-11,1719.8,1755.3,1755.3,1714,0.05K,-3.04%
16-Nov-11,1773.8,1777.5,1777.5,1757.7,0.07K,-0.44%
15-Nov-11,1781.7,1779.2,1783.1,1761.3,0.02K,0.22%
14-Nov-11,1777.8,1779,1779,1779,0.02K,-0.54%
11-Nov-11,1787.5,1777,1789.5,1777,0.03K,1.63%
10-Nov-11,1758.9,1766.8,1766.8,1754.8,0.02K,-1.79%
09-Nov-11,1790.9,1793,1793,1774.2,0.01K,-0.42%
08-Nov-11,1798.4,1785.7,1785.7,1785.7,0.01K,0.45%
07-Nov-11,1790.3,1771.5,1797,1768.7,0.04K,1.99%
04-Nov-11,1755.3,1757,1761.2,1754.9,0.05K,-0.50%
03-Nov-11,1764.2,1740.5,1766,1726.6,0.29K,2.05%
02-Nov-11,1728.7,1724.3,1741.4,1723.2,0.29K,1.03%
01-Nov-11,1711,1706.7,1720.1,1682.5,0.25K,-0.77%
31-Oct-11,1724.2,1741.9,1741.9,1716,0.06K,-1.26%
28-Oct-11,1746.2,1752,1752,1733,0.16K,-0.03%
27-Oct-11,1746.7,1717.8,1735.5,1717.8,0.02K,1.39%
26-Oct-11,1722.7,1717,1723.6,1708.9,0.14K,1.36%
25-Oct-11,1699.6,1645,1706.8,1645,0.36K,2.91%
24-Oct-11,1651.5,1646.2,1657.8,1638.8,0.31K,1.00%
21-Oct-11,1635.1,1626.1,1647.4,1626.1,0.03K,1.44%
20-Oct-11,1611.9,1643.2,1643.8,1608.7,0.09K,-2.07%
19-Oct-11,1646,1659.3,1659.3,1641,0.02K,-0.35%
18-Oct-11,1651.7,1666,1666,1627.5,0.09K,-1.42%
17-Oct-11,1675.5,1683.6,1693.5,1667.3,0.04K,-0.37%
14-Oct-11,1681.8,1665.8,1683.3,1665.8,0.05K,0.87%
13-Oct-11,1667.3,1676.1,1678.8,1656.2,0.15K,-0.83%
12-Oct-11,1681.3,1667.1,1691,1665.9,0.04K,1.30%
11-Oct-11,1659.7,1685,1685,1657.6,0.15K,-0.59%
10-Oct-11,1669.6,1645.6,1676.8,1645.6,0.06K,2.15%
07-Oct-11,1634.5,1657,1665,1626.2,0.07K,-1.05%
06-Oct-11,1651.9,1642.6,1654.7,1637.6,0.04K,0.71%
05-Oct-11,1640.3,1629.3,1644.7,1599.6,0.11K,1.59%
04-Oct-11,1614.7,1661,1678.1,1596.6,0.16K,-2.49%
03-Oct-11,1656,1627.8,1660.8,1627.6,0.10K,2.20%
30-Sep-11,1620.4,1620.8,1639.4,1609.4,0.28K,0.30%
29-Sep-11,1615.5,1604,1633.8,1585,7.18K,-0.05%
28-Sep-11,1616.3,1650,1650,1650,0.04K,-2.08%
27-Sep-11,1650.6,1653.8,1665.4,1653.7,0.05K,3.65%
26-Sep-11,1592.5,1646.4,1661.8,1562.4,0.15K,-2.75%
23-Sep-11,1637.5,1737.3,1737.3,1636.3,0.08K,-5.85%
22-Sep-11,1739.2,1773.2,1773.2,1730.9,0.02K,-3.67%
21-Sep-11,1805.5,1808,1812,1782.8,0.02K,-0.06%
20-Sep-11,1806.6,1778.8,1807.8,1776,0.09K,1.70%
19-Sep-11,1776.4,1814.7,1818.9,1781.8,0.01K,-1.97%
16-Sep-11,1812.1,1768.5,1819.1,1768.5,0.11K,1.89%
15-Sep-11,1778.5,1816.3,1816.3,1775.8,0.08K,-2.47%
14-Sep-11,1823.5,1843,1843,1809,0.16K,-0.18%
13-Sep-11,1826.8,1817.8,1835.3,1808.1,0.05K,0.93%
12-Sep-11,1809.9,1852.4,1852.4,1806,0.25K,-2.50%
09-Sep-11,1856.4,1858.1,1881.3,1830,0.19K,0.11%
08-Sep-11,1854.4,1839.3,1870,1835,0.14K,2.22%
07-Sep-11,1814.2,1868.9,1873.7,1792.8,0.47K,-2.98%
06-Sep-11,1869.9,1886.3,1911.6,1864,0.54K,-0.20%
02-Sep-11,1873.7,1828.6,1884.2,1828.6,0.44K,2.61%
01-Sep-11,1826,1825.8,1829.5,1814.1,0.26K,-0.14%
31-Aug-11,1828.5,1830.6,1837.9,1811.4,0.34K,0.10%
30-Aug-11,1826.7,1787.2,1839.6,1783.1,0.60K,2.14%
29-Aug-11,1788.4,1817.9,1817.9,1786.7,0.04K,-0.32%
26-Aug-11,1794.1,1768.5,1829.3,1768.5,0.27K,1.95%
25-Aug-11,1759.8,1748.4,1772.5,1707.3,0.86K,0.32%
24-Aug-11,1754.1,1833,1853.1,1753.1,0.99K,-5.61%
23-Aug-11,1858.3,1909,1909.3,1824.6,0.46K,-1.61%
22-Aug-11,1888.7,1868.6,1895,1858.4,1.11K,2.15%
19-Aug-11,1848.9,1823.7,1874.4,1823.7,0.33K,1.65%
18-Aug-11,1818.9,1786.5,1828.5,1785.5,0.87K,1.55%
17-Aug-11,1791.2,1784.8,1794.3,1782,0.23K,0.49%
16-Aug-11,1782.4,1769,1787.3,1761.6,0.28K,1.53%
15-Aug-11,1755.5,1734.9,1765.2,1730.5,0.98K,0.88%
12-Aug-11,1740.2,1760.6,1764.2,1723.8,1.17K,-0.49%
11-Aug-11,1748.8,1795.1,1813.5,1733,1.50K,-1.82%
10-Aug-11,1781.3,1744,1795.6,1741.3,0.97K,2.37%
09-Aug-11,1740,1722.5,1779,1720.1,1.86K,1.74%
08-Aug-11,1710.2,1679.1,1720,1678.1,1.89K,3.72%
05-Aug-11,1648.8,1647.5,1666.1,1642.6,0.83K,-0.45%
04-Aug-11,1656.2,1660.5,1681.8,1640,1.95K,-0.43%
03-Aug-11,1663.4,1659.9,1672.3,1651.6,2.02K,1.31%
02-Aug-11,1641.9,1619.3,1660.6,1616.8,2.44K,1.41%
01-Aug-11,1619,1623,1631.8,1607,2.89K,-0.57%
29-Jul-11,1628.3,1617.1,1634.9,1610.6,6.76K,0.92%
28-Jul-11,1613.4,1614.2,1620.6,1602.8,70.26K,-0.10%
27-Jul-11,1615,1619.7,1622.5,1617,0.02K,-0.10%
26-Jul-11,1616.6,1609.8,1618.5,1609.8,0.03K,0.29%
25-Jul-11,1612,1610,1619.4,1610,0.07K,0.67%
22-Jul-11,1601.3,1588.5,1606.5,1588.5,0.01K,0.91%
21-Jul-11,1586.8,1598,1601.6,1586.6,0.02K,-0.62%
20-Jul-11,1596.7,1584.3,1596.5,1582.4,0.01K,-0.26%
19-Jul-11,1600.9,1608.1,1608.8,1583.3,0.06K,-0.07%
18-Jul-11,1602.1,1592.8,1605,1592.8,0.01K,0.77%
15-Jul-11,1589.8,1582.3,1592.2,1582.3,0.01K,0.05%
14-Jul-11,1589,1586.3,1592.8,1583.6,0.02K,0.24%
13-Jul-11,1585.2,1574,1585.6,1570.8,0.03K,1.49%
12-Jul-11,1561.9,1548.2,1565,1542,0.01K,0.85%
11-Jul-11,1548.8,1550,1555.2,1543.1,0.01K,0.49%
08-Jul-11,1541.2,1527,1542.6,1526.6,0.00K,0.72%
07-Jul-11,1530.2,1529.1,1533.1,1522.7,0.06K,0.10%
06-Jul-11,1528.7,1513.7,1532.8,1510.3,0.07K,1.08%
05-Jul-11,1512.3,1490.4,1515,1490.3,0.20K,2.02%
01-Jul-11,1482.3,1502.2,1502.2,1480,0.07K,-1.33%
30-Jun-11,1502.3,1511.5,1514,1498.8,0.07K,-0.50%
29-Jun-11,1509.9,1504.1,1512.2,1504.1,0.40K,0.68%
28-Jun-11,1499.7,1499.9,1505,1496.1,0.17K,0.25%
27-Jun-11,1496,1503.5,1503.5,1490.7,0.14K,-0.30%
24-Jun-11,1500.5,1524.7,1525,1498.5,0.26K,-1.29%
23-Jun-11,1520.1,1547.2,1547.2,1514.7,0.30K,-2.11%
22-Jun-11,1552.9,1547.2,1558.5,1544.4,0.22K,0.45%
21-Jun-11,1546,1540.1,1547.5,1540,0.13K,0.29%
20-Jun-11,1541.5,1536,1545.7,1535.2,0.10K,0.19%
17-Jun-11,1538.6,1523,1541.6,1523,0.07K,0.61%
16-Jun-11,1529.3,1526,1531.2,1522,0.16K,0.24%
15-Jun-11,1525.6,1525,1533.4,1515,0.65K,0.12%
14-Jun-11,1523.8,1517.2,1526.2,1513.1,0.31K,0.58%
13-Jun-11,1515,1528.1,1533,1511.3,0.85K,-0.89%
10-Jun-11,1528.6,1543.7,1543.9,1526.4,0.63K,-0.88%
09-Jun-11,1542.1,1536.1,1548.8,1534.4,0.29K,0.26%
08-Jun-11,1538.1,1544.2,1544.2,1531.3,0.49K,-0.34%
07-Jun-11,1543.3,1545,1549.9,1537.2,2.53K,-0.21%
06-Jun-11,1546.5,1542.9,1553.9,1542,0.69K,0.31%
03-Jun-11,1541.7,1534.7,1546.3,1525,1.75K,0.63%
02-Jun-11,1532,1541.3,1544.5,1520,1.65K,-0.67%
01-Jun-11,1542.4,1535.7,1550.6,1529.7,2.85K,0.42%
31-May-11,1535.9,1536.7,1541.1,1532.4,6.15K,-0.03%
27-May-11,1536.3,1519.4,1538.5,1518.4,76.72K,0.89%
26-May-11,1522.8,1521.2,1521.2,1519.5,0.05K,-0.25%
25-May-11,1526.6,1526.4,1527.5,1526.1,0.01K,0.22%
24-May-11,1523.2,1527.1,1527.1,1521.9,0.00K,0.52%
23-May-11,1515.3,1510.5,1513,1507,0.04K,0.43%
20-May-11,1508.8,1499,1513.3,1488.7,0.09K,1.11%
19-May-11,1492.2,1491.5,1491.5,1491.5,0.00K,-0.23%
18-May-11,1495.6,1496.4,1497,1496.3,0.08K,1.07%
17-May-11,1479.8,1489.8,1491.8,1473,0.04K,-0.71%
16-May-11,1490.4,1489.3,1494.9,1489.3,0.01K,-0.20%
13-May-11,1493.4,1503.5,1511.3,1490.2,0.02K,-0.88%
12-May-11,1506.6,1492.1,1502.7,1484.8,0.01K,0.37%
11-May-11,1501.1,1524,1524.1,1495.2,0.03K,-1.02%
10-May-11,1516.6,1508.4,1516.9,1508.4,0.01K,0.91%
09-May-11,1502.9,1501.5,1512.8,1501.3,0.04K,0.78%
06-May-11,1491.2,1473.2,1494.8,1472.3,0.14K,0.70%
05-May-11,1480.9,1514.7,1520.7,1471,0.13K,-2.24%
04-May-11,1514.9,1535,1539,1506.2,0.27K,-1.64%
03-May-11,1540.1,1542.5,1547,1527.5,0.25K,-1.07%
02-May-11,1556.7,1572.9,1576.6,1543.1,0.20K,0.04%
29-Apr-11,1556,1538.7,1568.7,1537.3,0.12K,1.65%
28-Apr-11,1530.8,1528.6,1536,1526.6,0.43K,0.93%
27-Apr-11,1516.7,1507.1,1512.8,1505.2,0.21K,0.91%
26-Apr-11,1503,1501.5,1506.3,1495,0.22K,-0.37%
25-Apr-11,1508.6,1513.3,1518,1502.8,0.23K,0.36%
21-Apr-11,1503.2,1503.7,1508.3,1501.7,0.24K,0.33%
20-Apr-11,1498.3,1494,1505.3,1494,0.39K,0.25%
19-Apr-11,1494.5,1493.3,1499.5,1489,0.17K,0.15%
18-Apr-11,1492.3,1486.3,1497.3,1477.5,0.65K,0.47%
15-Apr-11,1485.3,1477.6,1487.5,1473.2,0.29K,0.92%
14-Apr-11,1471.7,1456.8,1476,1452.7,0.54K,1.15%
13-Apr-11,1454.9,1455,1462,1454,0.20K,0.14%
12-Apr-11,1452.9,1461.8,1467.2,1444.4,0.35K,-0.99%
11-Apr-11,1467.4,1476,1476,1459.7,0.38K,-0.41%
08-Apr-11,1473.4,1457.6,1475.5,1457.5,1.41K,1.02%
07-Apr-11,1458.5,1459.7,1462.7,1453.9,0.23K,0.05%
06-Apr-11,1457.7,1456.9,1462.3,1452,0.90K,0.41%
05-Apr-11,1451.8,1437.9,1457.6,1430.3,2.61K,1.37%
04-Apr-11,1432.2,1429.1,1439.1,1428.8,0.68K,0.29%
01-Apr-11,1428.1,1433.4,1436.5,1413,5.32K,-0.75%
31-Mar-11,1438.9,1423.3,1440,1420.7,8.23K,1.06%
30-Mar-11,1423.8,1418.7,1430.3,1412,47.01K,0.55%
29-Mar-11,1416,1416,1416,1416,-,-0.27%
28-Mar-11,1419.8,1413.2,1415.6,1413.2,0.01K,-0.44%
25-Mar-11,1426.1,1436,1436,1436,0.00K,-0.61%
24-Mar-11,1434.8,1437.7,1446.9,1437.5,0.03K,-0.22%
23-Mar-11,1437.9,1432.2,1439.7,1432.2,0.02K,0.73%
22-Mar-11,1427.5,1430.4,1430.4,1430.4,0.09K,0.09%
21-Mar-11,1426.2,1433.5,1433.5,1430.8,0.04K,0.73%
18-Mar-11,1415.9,1406.4,1419.3,1406.4,0.01K,0.85%
17-Mar-11,1404,1387.7,1393.6,1387.7,0.03K,0.57%
16-Mar-11,1396,1398,1404.2,1394.3,0.04K,0.24%
15-Mar-11,1392.6,1413.3,1413.3,1385.5,0.02K,-2.25%
14-Mar-11,1424.6,1420,1427.7,1420,0.06K,0.22%
11-Mar-11,1421.5,1413.7,1422.6,1404.9,0.02K,0.66%
10-Mar-11,1412.2,1429.5,1429.8,1403.8,0.02K,-1.20%
09-Mar-11,1429.3,1430,1435.7,1426.1,0.10K,0.17%
08-Mar-11,1426.9,1431.6,1432.6,1424.3,0.20K,-0.50%
07-Mar-11,1434.1,1434.5,1445,1429.5,0.61K,0.41%
